time, inclination mouse, inclination filtered, inclination sensor, orientation mouse, orientation filtered, orientation sensor
44.79, 23.4454, 21.4669, 20.8736, 224.4486, 208.0403, 182.8600
44.79, 23.4454, 21.4765, 20.8798, 224.4486, 208.1197, 183.0468
44.80, 23.1565, 21.4861, 20.8813, 224.0046, 208.1986, 183.0917
44.80, 23.1565, 21.4942, 20.9033, 224.0046, 208.2750, 183.0411
44.81, 23.1565, 21.5022, 20.8937, 224.0046, 208.3509, 183.0087
44.81, 22.2594, 21.5102, 20.8488, 224.4532, 208.4265, 183.0255
44.82, 22.2594, 21.5137, 20.8312, 224.4532, 208.5039, 183.0321
44.83, 22.2594, 21.5171, 20.8163, 224.4532, 208.5810, 183.0377
44.83, 22.2594, 21.5206, 20.8255, 224.4532, 208.6577, 183.2547
44.84, 21.6583, 21.5240, 20.8322, 225.3824, 208.7339, 183.4123
44.84, 21.6583, 21.5244, 20.8437, 225.3824, 208.8145, 183.3395
44.85, 21.5590, 21.5248, 20.8535, 225.5402, 208.8946, 183.2775
44.85, 21.5590, 21.5247, 20.8751, 225.5402, 208.9751, 183.1412
44.86, 21.5590, 21.5246, 20.8802, 225.5402, 209.0553, 183.1084
44.86, 21.6577, 21.5246, 20.8521, 225.6914, 209.1350, 183.0791
44.87, 21.6577, 21.5250, 20.8281, 225.6914, 209.2151, 183.0541
44.87, 21.9554, 21.5254, 20.6000, 225.2205, 209.2947, 182.8809
44.88, 21.9554, 21.5272, 20.5453, 225.2205, 209.3717, 182.8394
44.89, 22.1585, 21.5291, 20.4987, 224.6060, 209.4482, 182.8040
44.89, 22.1585, 21.5320, 20.5538, 224.6060, 209.5213, 182.8495
44.90, 22.2594, 21.5349, 20.5939, 224.4532, 209.5940, 182.8825
44.90, 22.2594, 21.5382, 20.6096, 224.4532, 209.6656, 182.8954
44.91, 22.2594, 21.5416, 20.6229, 224.4532, 209.7369, 182.9065
44.91, 22.3658, 21.5449, 20.5875, 223.9983, 209.8078, 182.9650
44.92, 22.3658, 21.5487, 20.5790, 223.9983, 209.8760, 182.9791
44.92, 22.1628, 21.5525, 20.6265, 224.3013, 209.9439, 183.0324
44.93, 22.1628, 21.5553, 20.6669, 224.3013, 210.0130, 183.0779
44.93, 21.8688, 21.5581, 20.5728, 224.1478, 210.0818, 183.1016
44.94, 21.8688, 21.5594, 20.5502, 224.1478, 210.1494, 183.1073
44.95, 21.8688, 21.5607, 20.5309, 224.1478, 210.2167, 183.1121
44.95, 21.3646, 21.5620, 20.5257, 224.9240, 210.2837, 183.1937
44.96, 21.3646, 21.5607, 20.5433, 224.9240, 210.3542, 183.3160
44.96, 21.4606, 21.5595, 20.5502, 225.3883, 210.4243, 183.3639
44.97, 21.4606, 21.5587, 20.5561, 225.3883, 210.4965, 183.4047
44.97, 21.4606, 21.5580, 20.7406, 225.3883, 210.5682, 183.4601
44.98, 21.4606, 21.5572, 20.7849, 225.3883, 210.6396, 183.4734
44.98, 21.3614, 21.5565, 20.8078, 225.5470, 210.7106, 183.4729
44.99, 21.3614, 21.5553, 20.8274, 225.5470, 210.7821, 183.4725
44.99, 21.3614, 21.5540, 20.8703, 225.5470, 210.8532, 183.4715
45.00, 21.3614, 21.5528, 20.8806, 225.5470, 210.9240, 183.4713
45.01, 21.3614, 21.5516, 20.9131, 225.5470, 210.9944, 183.5880
45.01, 21.3614, 21.5504, 20.9096, 225.5470, 211.0645, 183.7232
45.02, 21.3614, 21.5492, 20.8604, 225.5470, 211.1342, 183.7799
45.02, 21.3614, 21.5480, 20.8411, 225.5470, 211.2035, 183.8021
45.03, 21.3614, 21.5468, 20.8247, 225.5470, 211.2725, 183.8210
45.03, 21.2646, 21.5456, 20.9258, 225.0819, 211.3412, 183.6490
45.04, 21.2646, 21.5440, 20.9501, 225.0819, 211.4072, 183.6078
45.04, 21.2646, 21.5423, 21.0093, 225.0819, 211.4729, 183.5903
45.05, 21.4606, 21.5407, 21.0597, 225.3883, 211.5382, 183.5755
45.05, 21.4606, 21.5400, 21.1704, 225.3883, 211.6048, 183.5429
45.06, 21.4601, 21.5394, 21.1969, 225.6989, 211.6710, 183.5351
45.07, 21.4601, 21.5387, 21.1648, 225.6989, 211.7384, 183.5757
45.07, 21.7577, 21.5381, 21.1142, 226.1498, 211.8055, 183.6399
45.08, 21.7577, 21.5389, 21.0774, 226.1498, 211.8745, 183.6865
45.08, 21.5590, 21.5397, 21.0630, 225.8500, 211.9432, 183.7048
45.09, 21.5590, 21.5396, 21.0655, 225.8500, 212.0100, 183.9141
45.09, 21.5590, 21.5394, 21.1149, 225.8500, 212.0765, 184.3328
45.10, 21.3625, 21.5392, 21.1334, 226.1699, 212.1427, 184.4271
45.10, 21.3625, 21.5381, 21.1492, 226.1699, 212.2101, 184.5074
45.11, 21.2647, 21.5370, 21.1892, 226.3312, 212.2772, 184.6704
45.11, 21.2647, 21.5353, 21.2772, 226.3312, 212.3447, 185.0287
45.12, 20.8724, 21.5337, 21.2983, 226.6692, 212.4119, 185.1147
45.13, 20.8724, 21.5302, 21.3267, 226.6692, 212.4805, 185.0622
45.13, 20.8724, 21.5266, 21.3714, 226.6692, 212.5487, 184.9794
45.14, 20.7721, 21.5231, 21.4039, 226.5175, 212.6166, 184.9193
45.14, 20.7721, 21.5191, 21.4166, 226.5175, 212.6834, 184.8958
45.15, 20.5825, 21.5151, 21.4837, 227.1663, 212.7498, 185.0635
45.15, 20.5825, 21.5102, 21.7159, 227.1663, 212.8192, 185.4594
45.16, 20.5825, 21.5053, 21.7845, 227.1663, 212.8882, 185.5586
45.16, 20.5825, 21.5005, 21.8430, 227.1663, 212.9569, 185.6431
45.17, 20.3770, 21.4956, 21.8012, 226.5423, 213.0252, 185.7403
45.17, 20.3770, 21.4898, 21.7092, 226.5423, 213.0901, 185.9537
45.18, 20.3770, 21.4840, 21.6871, 226.5423, 213.1546, 186.0049
45.19, 20.5723, 21.4782, 21.6683, 226.2114, 213.2188, 186.0486
45.19, 20.5723, 21.4734, 21.5784, 226.2114, 213.2811, 186.0462
45.20, 20.8673, 21.4687, 21.5131, 225.7220, 213.3430, 186.0445
45.20, 20.8673, 21.4654, 21.4875, 225.7220, 213.4022, 186.0438
45.21, 20.8673, 21.4622, 21.4612, 225.7220, 213.4611, 186.0300
45.21, 20.8673, 21.4590, 21.3770, 225.7220, 213.5197, 186.0261
45.22, 21.1650, 21.4558, 21.3404, 226.1801, 213.5780, 186.0415
45.22, 21.1650, 21.4540, 21.3093, 226.1801, 213.6383, 186.0546
45.23, 21.1650, 21.4523, 21.2828, 226.1801, 213.6983, 186.0657
45.23, 21.2631, 21.4507, 21.2393, 226.0188, 213.7580, 186.1302
45.24, 21.2631, 21.4495, 21.2379, 226.0188, 213.8166, 186.1701
45.25, 21.2712, 21.4483, 21.2368, 226.9556, 213.8749, 186.2041
45.25, 21.2712, 21.4471, 21.3034, 226.9556, 213.9375, 186.4550
45.26, 21.6767, 21.4460, 21.3518, 227.5445, 213.9999, 186.6371
45.26, 21.6767, 21.4469, 21.3707, 227.5445, 214.0649, 186.7086
45.27, 21.6767, 21.4478, 21.3218, 227.5445, 214.1296, 186.7265
45.27, 21.7006, 21.4487, 21.2446, 228.4699, 214.1939, 186.7549
45.28, 21.7006, 21.4497, 21.3255, 228.4699, 214.2626, 187.0576
45.28, 21.9189, 21.4507, 21.3573, 229.0604, 214.3308, 187.1763
45.29, 21.9189, 21.4527, 21.3843, 229.0604, 214.4017, 187.2774
45.29, 21.6177, 21.4548, 21.4082, 228.9445, 214.4723, 187.4064
45.30, 21.6177, 21.4554, 21.3922, 228.9445, 214.5419, 187.3803
45.31, 21.5137, 21.4559, 21.3785, 228.8022, 214.6112, 187.3581
45.31, 21.5137, 21.4559, 21.3570, 228.8022, 214.6794, 187.3230
45.32, 21.5137, 21.4560, 21.3754, 228.8022, 214.7472, 187.3005
45.32, 20.8873, 21.4560, 21.3983, 227.6159, 214.8148, 187.2930
45.33, 20.8873, 21.4529, 21.4163, 227.6159, 214.8761, 187.3488
45.33, 20.8724, 21.4498, 21.4447, 226.6692, 214.9370, 187.4368
45.34, 20.8724, 21.4467, 21.6269, 226.6692, 214.9930, 187.5335
45.34, 20.7721, 21.4436, 21.6984, 226.5175, 215.0486, 187.5715
45.35, 20.7721, 21.4400, 21.7593, 226.5175, 215.1032, 187.6038
45.35, 20.5780, 21.4364, 21.8619, 226.8481, 215.1576, 187.6600
45.36, 20.5780, 21.4318, 21.8676, 226.8481, 215.2133, 187.6644
45.37, 20.5780, 21.4273, 21.8724, 226.8481, 215.2688, 187.6682
45.37, 20.5825, 21.4228, 21.8799, 227.1663, 215.3240, 187.6742
45.38, 20.5825, 21.4184, 21.9076, 227.1663, 215.3804, 187.7673
45.38, 20.8873, 21.4140, 21.9287, 227.6159, 215.4366, 187.8446
45.39, 20.8873, 21.4111, 21.9466, 227.6159, 215.4948, 187.9104
45.39, 20.9894, 21.4082, 21.9886, 227.7641, 215.5527, 187.8692
45.40, 20.9894, 21.4059, 21.8986, 227.7641, 215.6110, 187.8174
45.40, 20.9894, 21.4035, 21.8633, 227.7641, 215.6690, 187.7971
45.41, 20.9894, 21.4012, 21.8333, 227.7641, 215.7268, 187.7798
45.41, 20.9894, 21.3989, 21.7420, 227.7641, 215.7842, 187.7979
45.42, 20.9894, 21.3966, 21.7048, 227.7641, 215.8414, 187.8367
45.43, 20.9894, 21.3943, 21.6730, 227.7641, 215.8983, 187.8697
45.43, 20.9894, 21.3920, 21.6229, 227.7641, 215.9549, 187.9218
45.44, 20.9894, 21.3898, 21.6589, 227.7641, 216.0112, 187.9893
45.44, 20.6115, 21.3875, 21.7064, 228.4382, 216.0672, 188.0293
45.45, 20.6115, 21.3834, 21.7469, 228.4382, 216.1263, 188.0634
45.45, 20.6115, 21.3793, 21.7587, 228.4382, 216.1852, 188.2652
45.46, 20.3314, 21.3752, 21.7673, 228.9532, 216.2437, 188.4117
45.46, 20.3314, 21.3697, 21.7706, 228.9532, 216.3045, 188.4691
45.47, 20.0541, 21.3643, 21.8519, 229.4764, 216.3650, 188.5373
45.47, 20.0541, 21.3575, 22.0304, 229.4764, 216.4278, 188.6870
45.48, 19.9017, 21.3507, 22.0732, 230.4771, 216.4903, 188.7230
45.49, 19.9017, 21.3433, 22.1097, 230.4771, 216.5574, 188.7536
45.49, 19.9017, 21.3358, 22.1399, 230.4771, 216.6243, 188.5910
45.50, 19.9017, 21.3284, 22.1456, 230.4771, 216.6908, 188.4241
45.50, 19.9017, 21.3210, 22.1403, 230.4771, 216.7569, 188.3363
45.51, 20.0083, 21.3137, 22.1358, 230.6209, 216.8228, 188.2614
45.51, 20.0083, 21.3069, 22.1288, 230.6209, 216.8890, 188.3295
45.52, 20.0982, 21.3002, 22.1236, 230.4424, 216.9549, 188.3789
45.52, 20.0982, 21.2939, 22.1216, 230.4424, 217.0196, 188.3983
45.53, 19.8573, 21.2877, 22.1199, 229.5057, 217.0839, 188.4148
45.53, 19.8573, 21.2803, 22.0487, 229.5057, 217.1433, 188.4162
45.54, 19.9493, 21.2730, 21.9970, 229.3293, 217.2023, 188.4173
45.54, 19.9493, 21.2661, 21.9767, 229.3293, 217.2602, 188.4177
45.55, 19.9493, 21.2593, 21.9565, 229.3293, 217.3178, 188.4713
45.56, 20.1462, 21.2525, 21.9313, 229.3011, 217.3751, 188.4884
45.56, 20.1462, 21.2467, 21.9370, 229.3011, 217.4320, 188.4310
45.57, 20.1462, 21.2410, 21.9419, 229.3011, 217.4886, 188.3820
45.57, 20.1462, 21.2353, 21.8839, 229.3011, 217.5449, 188.1432
45.58, 20.0541, 21.2296, 21.8417, 229.4764, 217.6009, 187.9697
45.58, 20.0541, 21.2235, 21.8252, 229.4764, 217.6575, 187.9017
45.59, 20.0541, 21.2174, 21.8111, 229.4764, 217.7139, 187.8438
45.59, 19.8333, 21.2113, 21.7396, 228.8568, 217.7699, 187.9003
45.60, 19.8333, 21.2042, 21.6877, 228.8568, 217.8226, 187.9413
45.61, 19.4193, 21.1971, 21.6673, 228.2519, 217.8750, 187.9574
45.61, 19.4193, 21.1880, 21.6440, 228.2519, 217.9242, 188.0642
45.62, 19.1114, 21.1789, 21.5929, 227.7887, 217.9731, 188.2990
45.62, 19.1114, 21.1683, 21.6117, 227.7887, 218.0194, 188.3539
45.63, 18.8058, 21.1578, 21.6277, 227.3171, 218.0655, 188.4007
45.63, 18.8058, 21.1458, 21.6530, 227.3171, 218.1091, 188.4744
45.64, 18.8058, 21.1339, 21.6714, 227.3171, 218.1524, 188.5280
45.64, 19.0165, 21.1220, 21.6445, 227.9652, 218.1955, 188.6008
45.65, 19.0165, 21.1113, 21.6897, 227.9652, 218.2416, 188.5326
45.66, 18.7680, 21.1006, 21.7890, 229.5057, 218.2875, 188.3829
45.66, 18.7680, 21.0887, 21.8128, 229.5057, 218.3408, 188.3470
45.67, 19.0993, 21.0769, 21.8331, 230.2890, 218.3939, 188.3164
45.67, 19.0993, 21.0668, 21.9610, 230.2890, 218.4506, 188.1147
45.68, 18.9192, 21.0567, 22.0538, 230.6567, 218.5070, 187.9682
45.68, 18.9192, 21.0458, 22.1391, 230.6567, 218.5650, 187.9773
45.69, 18.9192, 21.0349, 22.2117, 230.6567, 218.6227, 187.9851
45.69, 18.9192, 21.0241, 22.3263, 230.6567, 218.6801, 187.9974
45.70, 18.9192, 21.0134, 22.4095, 230.6567, 218.7372, 188.0063
45.71, 18.8125, 21.0027, 22.3474, 230.5084, 218.7940, 188.0350
45.71, 18.8125, 20.9915, 22.2946, 230.5084, 218.8499, 188.0594
45.72, 18.7338, 20.9804, 22.1784, 228.5006, 218.9054, 188.1130
45.72, 18.7338, 20.9689, 22.1402, 228.5006, 218.9506, 188.1865
45.73, 18.8058, 20.9575, 22.1076, 227.3171, 218.9956, 188.2491
45.73, 18.8058, 20.9465, 22.1357, 227.3171, 219.0345, 188.2001
45.74, 18.8058, 20.9356, 22.1560, 227.3171, 219.0732, 188.1644
45.74, 18.7044, 20.9247, 22.2394, 227.1580, 219.1117, 188.2244
45.75, 18.7044, 20.9134, 22.3105, 227.1580, 219.1492, 188.2755
45.75, 18.7044, 20.9021, 22.4227, 227.1580, 219.1865, 188.3562
45.76, 18.7044, 20.8909, 22.5041, 227.1580, 219.2236, 188.4148
45.77, 18.5127, 20.8797, 22.5361, 227.5126, 219.2606, 188.5413
45.77, 18.5127, 20.8677, 22.5633, 227.5126, 219.2991, 188.6490
45.78, 18.0390, 20.8557, 22.6230, 228.4173, 219.3374, 188.8858
45.78, 18.0390, 20.8414, 22.6344, 228.4173, 219.3801, 188.9870
45.79, 18.0390, 20.8272, 22.6441, 228.4173, 219.4226, 189.0732
45.79, 17.6787, 20.8130, 22.6978, 229.5057, 219.4648, 189.2340
45.80, 17.6787, 20.7971, 22.7367, 229.5057, 219.5122, 189.3507
45.80, 17.7073, 20.7813, 22.7520, 230.1967, 219.5594, 189.3964
45.81, 17.7073, 20.7657, 22.7650, 230.1967, 219.6099, 189.4354
45.81, 17.6169, 20.7502, 22.8239, 230.3876, 219.6600, 189.3107
45.82, 17.6169, 20.7344, 22.8667, 230.3876, 219.7109, 189.2201
45.83, 17.6169, 20.7186, 22.8346, 230.3876, 219.7615, 189.1358
45.83, 17.6169, 20.7028, 22.8073, 230.3876, 219.8119, 189.0639
45.84, 17.6169, 20.6872, 22.7473, 230.3876, 219.8620, 188.9061
45.84, 17.8892, 20.6716, 22.7329, 229.8180, 219.9119, 188.8682
45.85, 17.8892, 20.6575, 22.6349, 229.8180, 219.9587, 188.9188
45.85, 17.8631, 20.6434, 22.3633, 229.1305, 220.0052, 189.1390
45.86, 17.8631, 20.6293, 22.0666, 229.1305, 220.0481, 189.4187
45.86, 17.9359, 20.6153, 21.9502, 228.2579, 220.0907, 189.5283
45.87, 17.9359, 20.6017, 21.8511, 228.2579, 220.1288, 189.6218
45.87, 18.3500, 20.5881, 21.8207, 228.8896, 220.1667, 189.7719
45.88, 18.3500, 20.5767, 21.7986, 228.8896, 220.2076, 189.8810
45.89, 18.3500, 20.5654, 21.8062, 228.8896, 220.2483, 189.8823
45.89, 18.7228, 20.5541, 21.8127, 230.6939, 220.2887, 189.8835
45.90, 18.7228, 20.5447, 21.8269, 230.6939, 220.3380, 189.8859
45.90, 18.6920, 20.5354, 21.8303, 231.8848, 220.3870, 189.8865
45.91, 18.6920, 20.5259, 21.7578, 231.8848, 220.4417, 189.9181
45.91, 18.5911, 20.5165, 21.6271, 233.2702, 220.4961, 189.9665
45.92, 18.5911, 20.5067, 21.5183, 233.2702, 220.5572, 190.0003
45.92, 18.5067, 20.4969, 21.4757, 233.4641, 220.6180, 190.0136
45.93, 18.5067, 20.4867, 21.4393, 233.4641, 220.6794, 190.0249
45.93, 18.5067, 20.4766, 21.3930, 233.4641, 220.7405, 190.1276
45.94, 18.1748, 20.4665, 21.3593, 233.0383, 220.8013, 190.2022
45.95, 18.1748, 20.4548, 21.3461, 233.0383, 220.8597, 190.2315
45.95, 17.9309, 20.4432, 21.3348, 232.4083, 220.9178, 190.2564
45.96, 17.9309, 20.4304, 21.4321, 232.4083, 220.9725, 190.1815
45.96, 18.1915, 20.4177, 21.4555, 231.8277, 221.0269, 190.1635
45.97, 18.1915, 20.4064, 21.5049, 231.8277, 221.0781, 190.2207
45.97, 18.1915, 20.3951, 21.5830, 231.8277, 221.1291, 190.3109
45.98, 18.3002, 20.3838, 21.6397, 231.9745, 221.1798, 190.3764
45.98, 18.3002, 20.3732, 21.6620, 231.9745, 221.2310, 190.4021
45.99, 18.2601, 20.3626, 21.6513, 232.8435, 221.2819, 190.4476
45.99, 18.2601, 20.3519, 21.5934, 232.8435, 221.3369, 190.5935
46.00, 18.7572, 20.3412, 21.5514, 234.0756, 221.3917, 190.6993
46.01, 18.7572, 20.3331, 21.5349, 234.0756, 221.4523, 190.7408
46.01, 18.7572, 20.3250, 21.5209, 234.0756, 221.5126, 190.7762
46.02, 18.7572, 20.3169, 21.6388, 234.0756, 221.5726, 190.5832
46.02, 18.7572, 20.3089, 21.6670, 234.0756, 221.6323, 190.5369
46.03, 18.8691, 20.3009, 21.6971, 234.2126, 221.6917, 190.5669
46.03, 18.8691, 20.2935, 21.7444, 234.2126, 221.7515, 190.6143
46.04, 18.7611, 20.2862, 21.7788, 232.8854, 221.8110, 190.6488
46.04, 18.7611, 20.2783, 21.7923, 232.8854, 221.8636, 190.6622
46.05, 18.6274, 20.2705, 21.8068, 232.4093, 221.9159, 190.7137
46.05, 18.6274, 20.2621, 21.8076, 232.4093, 221.9655, 190.7866
46.06, 18.6274, 20.2537, 21.8083, 232.4093, 222.0150, 190.8396
46.07, 18.6920, 20.2453, 21.8085, 231.8848, 222.0642, 190.8604
46.07, 18.6920, 20.2373, 21.8088, 231.8848, 222.1105, 190.8781
46.08, 18.3702, 20.2294, 21.6262, 232.9867, 222.1566, 191.1877
46.08, 18.3702, 20.2198, 21.5824, 232.9867, 222.2079, 191.2620
46.09, 18.8691, 20.2104, 21.5451, 234.2126, 222.2590, 191.3253
46.09, 18.8691, 20.2034, 21.5512, 234.2126, 222.3160, 191.3394
46.10, 19.2059, 20.1965, 21.6112, 234.6183, 222.3727, 191.2766
46.10, 19.2059, 20.1914, 21.6346, 234.6183, 222.4311, 191.2519
46.11, 18.8171, 20.1862, 21.7316, 234.7383, 222.4892, 191.2221
46.12, 18.8171, 20.1791, 21.8845, 234.7383, 222.5476, 191.1749
46.12, 18.8171, 20.1721, 21.9956, 234.7383, 222.6058, 191.1407
46.13, 18.9240, 20.1651, 22.0066, 233.6886, 222.6636, 191.2855
46.13, 18.9240, 20.1587, 22.0121, 233.6886, 222.7159, 191.5822
46.14, 18.6274, 20.1523, 22.0061, 232.4093, 222.7680, 191.8555
46.14, 18.6274, 20.1444, 22.0037, 232.4093, 222.8134, 191.9626
46.15, 18.8008, 20.1366, 22.0017, 232.0292, 222.8586, 192.0540
46.15, 18.8008, 20.1297, 21.9778, 232.0292, 222.9017, 192.2025
46.16, 18.8008, 20.1228, 21.9428, 232.0292, 222.9445, 192.3141
46.17, 18.8008, 20.1160, 21.9290, 232.0292, 222.9871, 192.3579
46.17, 18.8008, 20.1092, 21.9543, 232.0292, 223.0296, 192.3227
46.18, 18.5413, 20.1024, 22.0099, 232.6008, 223.0718, 192.2454
46.18, 18.5413, 20.0944, 22.0232, 232.6008, 223.1166, 192.2269
46.19, 18.5067, 20.0864, 22.0301, 233.4641, 223.1613, 192.2747
46.19, 18.5067, 20.0783, 22.0292, 233.4641, 223.2100, 192.4092
46.20, 18.9240, 20.0702, 22.0185, 233.6886, 223.2585, 192.5574
46.20, 18.9240, 20.0643, 22.0143, 233.6886, 223.3078, 192.6154
46.21, 18.9240, 20.0583, 22.0107, 233.6886, 223.3569, 192.6649
46.21, 18.9240, 20.0524, 22.0287, 233.6886, 223.4058, 192.6957
46.22, 18.9240, 20.0466, 22.0619, 233.6886, 223.4544, 192.6777
46.23, 18.8008, 20.0407, 22.0749, 232.0292, 223.5027, 192.6706
46.23, 18.8008, 20.0343, 22.0757, 232.0292, 223.5426, 192.7889
46.24, 18.8880, 20.0279, 22.0769, 231.8407, 223.5822, 192.9754
46.24, 18.8880, 20.0220, 22.0777, 231.8407, 223.6207, 193.1109
46.25, 18.5633, 20.0161, 22.0795, 231.4038, 223.6591, 193.1699
46.25, 18.5633, 20.0086, 22.0499, 231.4038, 223.6950, 193.2128
46.26, 18.5633, 20.0011, 22.0006, 231.4038, 223.7308, 193.2011
46.26, 18.6160, 19.9937, 21.9813, 230.5448, 223.7664, 193.1965
46.27, 18.6160, 19.9866, 21.9648, 230.5448, 223.7975, 193.1926
46.27, 18.7228, 19.9795, 21.9684, 230.6939, 223.8285, 193.1006
46.28, 18.7228, 19.9730, 21.9963, 230.6939, 223.8600, 192.9607
46.29, 18.4555, 19.9666, 22.0072, 231.2563, 223.8914, 192.9059
46.29, 18.4555, 19.9588, 22.0105, 231.2563, 223.9255, 192.8828
46.30, 18.4752, 19.9510, 22.0159, 231.5931, 223.9593, 192.8465
46.30, 18.4752, 19.9434, 22.0197, 231.5931, 223.9947, 192.8200
46.31, 18.4752, 19.9359, 22.0213, 231.5931, 224.0299, 192.8097
46.31, 18.4752, 19.9284, 21.9900, 231.5931, 224.0650, 192.8230
46.32, 18.4752, 19.9209, 21.9214, 231.5931, 224.0998, 192.8524
46.32, 18.4752, 19.9134, 21.9049, 231.5931, 224.1345, 192.8594
46.33, 18.4752, 19.9060, 21.9219, 231.5931, 224.1690, 192.8270
46.33, 18.1335, 19.8986, 21.9325, 230.8081, 224.2034, 192.7432
46.34, 18.1335, 19.8896, 21.9264, 230.8081, 224.2336, 192.6547
46.35, 18.1335, 19.8806, 21.9239, 230.8081, 224.2637, 192.6200
46.35, 18.1335, 19.8716, 21.9219, 230.8081, 224.2937, 192.5904
46.36, 18.1335, 19.8627, 21.9186, 230.8081, 224.3235, 192.5437
46.36, 18.4939, 19.8539, 21.8971, 230.0578, 224.3531, 192.4742
46.37, 18.4939, 19.8468, 21.8886, 230.0578, 224.3789, 192.4470
46.37, 18.5711, 19.8399, 21.8835, 229.5363, 224.4045, 192.5902
46.38, 18.5711, 19.8333, 21.8798, 229.5363, 224.4274, 192.6943
46.38, 18.5711, 19.8268, 21.8784, 229.5363, 224.4502, 192.7350
46.39, 18.5711, 19.8203, 21.8416, 229.5363, 224.4729, 192.8615
46.39, 18.3615, 19.8138, 21.7837, 229.2285, 224.4955, 193.0611
46.40, 18.3615, 19.8063, 21.6840, 229.2285, 224.5164, 193.2991
46.41, 18.3615, 19.7989, 21.6450, 229.2285, 224.5372, 193.3924
46.41, 18.3615, 19.7914, 21.6117, 229.2285, 224.5579, 193.4719
46.42, 18.3615, 19.7841, 21.5592, 229.2285, 224.5785, 193.5974
46.42, 18.4033, 19.7767, 21.4142, 230.2438, 224.5990, 193.6693
46.43, 18.4033, 19.7697, 21.3574, 230.2438, 224.6245, 193.6975
46.43, 18.3130, 19.7626, 21.3090, 230.4309, 224.6498, 193.7216
46.44, 18.3130, 19.7551, 21.2115, 230.4309, 224.6759, 193.7714
46.44, 18.3130, 19.7477, 21.1935, 230.4309, 224.7020, 193.7815
46.45, 18.2067, 19.7403, 21.1782, 230.2792, 224.7278, 193.7902
46.45, 18.2067, 19.7324, 21.2828, 230.2792, 224.7528, 193.6669
46.46, 17.6662, 19.7246, 21.3943, 229.1597, 224.7777, 193.8677
46.47, 17.6662, 19.7141, 21.4381, 229.1597, 224.7969, 193.9464
46.47, 17.9453, 19.7036, 21.4753, 228.6013, 224.8159, 194.0135
46.48, 17.9453, 19.6946, 21.5341, 228.6013, 224.8321, 194.1194
46.48, 17.9453, 19.6857, 21.5522, 228.6013, 224.8482, 194.3825
46.49, 17.9453, 19.6767, 21.5592, 228.6013, 224.8642, 194.4857
46.49, 17.9453, 19.6679, 21.5653, 228.6013, 224.8802, 194.5736
46.50, 17.9453, 19.6590, 21.5948, 228.6013, 224.8960, 194.6913
46.50, 17.9453, 19.6503, 21.6118, 228.6013, 224.9118, 194.6733
46.51, 18.0490, 19.6415, 21.6263, 228.7596, 224.9275, 194.6580
46.51, 18.0490, 19.6333, 21.7397, 228.7596, 224.9439, 194.4723
46.52, 18.0490, 19.6252, 21.8219, 228.7596, 224.9603, 194.3375
46.53, 18.0490, 19.6171, 21.8542, 228.7596, 224.9765, 194.2846
46.53, 18.3303, 19.6090, 21.8787, 228.2110, 224.9927, 194.2750
46.54, 18.3303, 19.6024, 21.9174, 228.2110, 225.0060, 194.2600
46.54, 18.3303, 19.5958, 21.8716, 228.2110, 225.0193, 194.4791
46.55, 18.3303, 19.5893, 21.8536, 228.2110, 225.0325, 194.5650
46.55, 18.3303, 19.5828, 21.8383, 228.2110, 225.0457, 194.6382
46.56, 18.2275, 19.5763, 21.7942, 228.0523, 225.0588, 194.8405
46.56, 18.2275, 19.5693, 21.7774, 228.0523, 225.0710, 194.9143
46.57, 17.9206, 19.5624, 21.7630, 227.5705, 225.0832, 194.9773
46.57, 17.9206, 19.5540, 21.7375, 227.5705, 225.0929, 195.2246
46.58, 17.9206, 19.5456, 21.7190, 227.5705, 225.1026, 195.4041
46.59, 17.6119, 19.5373, 21.7118, 226.7324, 225.1122, 195.4745
46.59, 17.6119, 19.5274, 21.7056, 226.7324, 225.1175, 195.5345
46.60, 17.6119, 19.5176, 21.7424, 226.7324, 225.1229, 195.4346
46.60, 17.6119, 19.5079, 21.6787, 226.7324, 225.1282, 195.2608
46.61, 17.3225, 19.4982, 21.6538, 227.2802, 225.1335, 195.1926
46.61, 17.3225, 19.4871, 21.6325, 227.2802, 225.1415, 195.1346
46.62, 17.6357, 19.4761, 21.4971, 228.1204, 225.1495, 195.0573
46.62, 17.9453, 19.4667, 21.4102, 228.6013, 225.1616, 195.0695
46.63, 17.9453, 19.4589, 21.3362, 228.6013, 225.1761, 195.0799
46.63, 18.2571, 19.4511, 21.2113, 229.0732, 225.1904, 194.9375
46.64, 18.2571, 19.4449, 21.1205, 229.0732, 225.2071, 194.8341
46.64, 18.2571, 19.4387, 21.0850, 229.0732, 225.2237, 194.7936
46.65, 18.5367, 19.4326, 21.0546, 228.5253, 225.2402, 194.7590
46.66, 18.5367, 19.4279, 21.0753, 228.5253, 225.2539, 194.7812
46.66, 18.3050, 19.4232, 21.0903, 226.8519, 225.2675, 194.7973
46.67, 18.3050, 19.4174, 21.0961, 226.8519, 225.2727, 194.8036
46.67, 18.0023, 19.4116, 21.0864, 226.0170, 225.2779, 194.8208
46.68, 18.0023, 19.4044, 21.0309, 226.0170, 225.2788, 194.8601
46.68, 18.0023, 19.3971, 20.9967, 226.0170, 225.2798, 194.8705
